Country,Commodity_Type,Order_Volume_Units,Lead_Time_Days,On_Time_Delivery_%,Delivery_Delay_Days,Disruption_Type,Supplier_Reliability_Score,Resupply_Time_Days,Stockout_Frequency_per_Year,Transport_Mode,Freight_Cost_USD,CO2_Emissions_tons,Warehouse_Type,Data_Year,Disruption_Severity,Outcome_Metric
Zambia,LLIN,2476277,56,89.26163268,2.415219812,Flood,0.716085052,38.79901699,0.195702627,Ocean,90940.80319,11578.8408,Public_Depot,2024,4,0.66
Ghana,Maternal_Health,3250450,48,83.34617056,9.531772452,Port_Closure,0.954574804,31.87043692,0.190361678,Air,76174.54324,16826.47001,COE,2024,2,0.46
Ghana,Malaria_RDT,2329042,61,80.73346837,5.645206011,Port_Closure,0.982253244,54.75140034,0.079140631,Ocean,101543.2513,9654.827477,Public_Depot,2023,2,0.604
Kenya,Contraceptive,1367621,50,94.97083494,1.682061061,Port_Closure,0.787732697,37.11209174,0.123186214,Ocean,93394.48731,11276.25937,COE,2023,2,0.786
Nigeria,Maternal_Health,3687967,52,87.84515865,0.870199905,COVID_Lockdown,0.901119038,50.72474457,0.178163029,Land,97988.52756,8630.307484,RDC,2022,5,0.701
Malawi,Contraceptive,2417893,40,89.22331297,2.417053684,None,0.702584707,42.97850823,0.166209249,Ocean,90921.14327,10439.0581,COE,2022,1,0.684
Zambia,Contraceptive,1490351,36,80.59912658,2.433279876,None,0.754703138,41.47486353,0.095884367,Air,98344.32875,9394.547852,COE,2021,1,0.67
Nigeria,Malaria_RDT,1948917,73,88.55176323,5.439590834,COVID_Lockdown,0.899889571,27.75692767,0.052248266,Ocean,42381.96467,12421.16189,Public_Depot,2021,5,0.687
Zambia,LLIN,789574,56,94.89116373,6.456670167,None,0.71910727,61.39113561,0.027419989,Ocean,81390.07862,19403.44325,COE,2021,1,0.724
Kenya,Malaria_RDT,4121495,59,84.61274966,6.45346055,Conflict,0.835867914,57.59120423,0.097596031,Ocean,92005.5987,12185.90314,Public_Depot,2024,5,0.599
Kenya,Maternal_Health,375437,45,79.72100279,2.749664039,None,0.892149147,67.29034772,0.144569175,Air,71948.38864,17698.95943,COE,2020,1,0.619
Malawi,Maternal_Health,1866760,63,86.91988097,7.761892144,Flood,0.92212787,26.80732058,0.193953943,Ocean,47567.13055,16780.0356,RDC,2022,3,0.519
Ghana,Maternal_Health,2141013,61,80.82051547,8.683532945,None,0.831606615,43.16836601,0.172362981,Ocean,85156.75543,12829.58319,Public_Depot,2023,1,0.475
Nigeria,Malaria_RDT,3680623,46,78.21100652,4.220109899,COVID_Lockdown,0.882782371,30.48023151,0.040848191,Air,200000,16846.16074,Public_Depot,2022,5,0.645
Mozambique,Contraceptive,3731890,44,82.32617153,1.903787609,Port_Closure,0.856476933,45.32393943,0.143955625,Ocean,60306.99972,13922.68753,RDC,2020,2,0.66
Ghana,Contraceptive,922834,47,83.53701103,5.300847544,None,0.715168674,43.50667874,0.057820251,Ocean,80732.19908,7284.600321,Public_Depot,2022,1,0.648
Nigeria,HIV_ARV,4687370,54,81.06375103,11.48022874,None,0.915413359,35.03216263,0.136694519,Land,122841.5637,12844.47346,COE,2023,1,0.432
Ghana,Maternal_Health,669696,56,92.63233391,1.825107296,None,0.749984956,37.25656248,0.133161092,Ocean,138193.7301,13823.81641,3PL,2023,1,0.754
Mozambique,Contraceptive,4122250,55,95.44805002,3.421510091,Flood,0.709223604,65.08921792,0.054486121,Ocean,67501.31192,20051.87358,Public_Depot,2020,3,0.8
Ethiopia,HIV_ARV,4162732,67,89.09044008,5.172302181,None,0.830838696,38.37625326,0.046877724,Air,113938.4594,9273.363429,3PL,2023,1,0.703
Ethiopia,Contraceptive,4364366,47,87.92097746,6.624992074,None,0.9510349,13.56908012,0.020787553,Air,108737.5579,14831.30022,COE,2024,1,0.671
Malawi,Maternal_Health,1082499,44,85.28975944,0,Port_Closure,0.743740537,33.56618709,0.010107927,Air,69810.16854,8076.826397,RDC,2023,2,0.844
Ethiopia,LLIN,3870888,55,81.51833593,8.917663083,Port_Closure,0.703728685,26.85677114,0.171690212,Land,103748.7691,19171.66375,Public_Depot,2020,2,0.475
Ethiopia,Maternal_Health,3026030,38,94.01455116,8.876875846,None,0.731893978,28.96279408,0.009969879,Ocean,79807.8535,17894.83997,3PL,2020,1,0.655
Uganda,Malaria_RDT,2381348,61,85.68573251,3.725619078,None,0.805461143,48.51217131,0.017748233,Land,66196.69998,8204.306632,RDC,2022,1,0.737
Zambia,Contraceptive,4451913,55,83.68707264,13.11985488,Flood,0.868249842,50.69095271,0.047770407,Land,136571.9651,19964.59649,RDC,2023,4,0.448
Uganda,Contraceptive,2062755,51,91.07378312,8.683116149,COVID_Lockdown,0.755973519,29.88342862,0.177531666,Land,104479.9543,17308.35814,Public_Depot,2023,5,0.532
Uganda,Malaria_RDT,4527310,51,85.63207905,8.523349799,None,0.932569561,33.39178325,0.066588072,Ocean,34546.00606,18060.82277,3PL,2020,1,0.572
Malawi,Malaria_RDT,2856284,64,90.88647122,8.562659569,Conflict,0.918456165,31.6220938,0.038359911,Land,81168.35679,19279.57353,Public_Depot,2022,5,0.625
Uganda,LLIN,1900924,63,83.95125647,8.476148176,None,0.901800449,58.21725076,0.143111099,Ocean,69415.34455,17504.67564,COE,2022,1,0.516
Ethiopia,Contraceptive,2936569,52,91.08818463,4.934271535,None,0.841366244,51.04958623,0.063813951,Air,78680.58798,11654.86253,RDC,2024,1,0.712
Mozambique,Contraceptive,3400448,60,90.89883608,4.637120015,Port_Closure,0.805912917,48.1232888,0.066673328,Ocean,100478.7049,19009.27627,3PL,2024,2,0.717
Malawi,LLIN,1664099,63,92.62414211,2.169289797,None,0.80892012,27.61531224,0.147795319,Land,93802.15932,9426.988386,Public_Depot,2020,1,0.732
Malawi,HIV_ARV,1191452,58,82.4528758,3.267884689,Port_Closure,0.845890455,19.48888803,0.050330563,Air,128022.2619,9898.484474,RDC,2022,3,0.698
Kenya,LLIN,1280796,52,85.58480282,4.067306953,Conflict,0.722421259,54.76572742,0.17935201,Ocean,121655.5115,11178.62333,Public_Depot,2022,5,0.607
Malawi,Maternal_Health,163936,58,95.73885039,5.196380151,COVID_Lockdown,0.897868584,63.0270009,0.112284336,Land,48583.06387,14334.33892,3PL,2024,5,0.703
Kenya,Contraceptive,4260583,44,84.7679396,9.794888143,None,0.801937188,18.92116486,0.107566342,Ocean,82050.58653,9328.586296,COE,2024,1,0.51
Malawi,Malaria_RDT,3299479,55,90.05512899,0,None,0.765180046,66.89784142,0.052950447,Air,26596.35854,8208.940071,COE,2020,1,0.853
Zambia,Maternal_Health,3562305,52,97.45282509,9.034802828,COVID_Lockdown,0.78071485,38.72785416,0.167018868,Ocean,55099.38669,9335.738467,COE,2022,5,0.567
Ethiopia,Contraceptive,4330428,51,76.75479402,1.964372064,None,0.752285343,42.01809315,0.11454991,Land,22132.40844,11547.29562,Public_Depot,2020,1,0.635
Malawi,LLIN,1962493,37,84.60222181,4.68644047,Flood,0.961454745,24.18536867,0.03110331,Ocean,37960.14331,13281.94489,RDC,2024,4,0.692
Ethiopia,Maternal_Health,2483351,44,86.00935092,2.826806431,None,0.74902088,18.70289619,0.041259647,Ocean,127003.0919,9955.154007,COE,2023,1,0.747
Ethiopia,Contraceptive,2239063,50,77.0056067,10.56283073,None,0.956048574,12.83436544,0.093651182,Ocean,107581.2555,8154.025392,COE,2024,1,0.452
Ghana,HIV_ARV,3032202,63,83.72014391,3.500126687,None,0.865950585,52.36986847,0.155928364,Air,103511.7976,14559.25045,COE,2022,1,0.624
Malawi,HIV_ARV,2869182,57,81.14309361,6.56434378,Conflict,0.951560777,39.00716162,0.187859055,Air,120260.1314,20219.9469,COE,2020,4,0.515
Nigeria,Malaria_RDT,1043978,64,90.28842734,6.719800035,Conflict,0.837478623,45.52938889,0.132699726,Ocean,103381.179,11341.38669,3PL,2022,5,0.608
Ghana,Contraceptive,497244,67,77.33676322,1.51997975,None,0.969013779,53.59740343,0.10122865,Ocean,82456.79291,16567.79553,3PL,2024,1,0.66
Nigeria,HIV_ARV,2523188,58,95.44661311,4.709688944,Conflict,0.761332316,38.85040542,0.050146396,Ocean,67319.82226,13008.42101,RDC,2024,4,0.764
Ethiopia,LLIN,4482027,56,89.44948707,8.612978789,None,0.860860608,60.27359892,0.134573592,Land,135869.4584,15549.28999,3PL,2021,1,0.552
Ethiopia,Contraceptive,3529000,45,80.7308921,2.380295567,None,0.73649322,30.09503126,0.196447951,Air,124191.567,16261.23124,3PL,2024,1,0.597
Ghana,LLIN,888927,74,91.13209727,7.486896828,Conflict,0.829693883,34.9886473,0.095244495,Ocean,78416.13226,13019.43875,3PL,2022,5,0.619
Ghana,LLIN,132806,40,88.98489837,4.006760086,Port_Closure,0.865272072,29.166139,0.032428376,Ocean,107915.8945,9066.855581,Public_Depot,2020,3,0.746
Nigeria,HIV_ARV,4075345,56,85.80616188,8.490962069,None,0.875645814,50.02607508,0.020668116,Ocean,10000,8078.546238,3PL,2020,1,0.602
Kenya,Contraceptive,2879045,63,82.39271559,10.24249083,None,0.806003351,53.36272085,0.053851237,Land,109426.9784,17600.50142,Public_Depot,2021,1,0.513
Nigeria,Maternal_Health,1328673,63,88.73831641,0,COVID_Lockdown,0.722137336,34.56493055,0.113888404,Ocean,69976.32101,15522.22453,Public_Depot,2022,5,0.786
Ghana,HIV_ARV,4165741,43,86.61460183,0.98559473,Conflict,0.890044561,23.28223178,0.18936106,Air,166374.5784,16918.78442,3PL,2024,4,0.679
Mozambique,HIV_ARV,3507521,50,82.55379744,3.684471159,Conflict,0.84164524,54.76733601,0.059833017,Ocean,119518.6861,15705.25219,Public_Depot,2023,5,0.681
Ghana,Contraceptive,4734013,47,79.28372453,9.396273263,None,0.739694871,29.43101047,0.061078234,Ocean,25819.48228,17288.74404,COE,2020,1,0.511
Mozambique,Contraceptive,4681889,35,81.7470549,6.597398164,Conflict,0.971404031,35.16638856,0.096235932,Ocean,63661.0031,13887.81232,RDC,2022,5,0.576
Zambia,LLIN,3427932,56,83.48351072,1.265745203,None,0.977143912,27.12092061,0.183708467,Land,86817.41872,6922.534512,3PL,2021,1,0.653
Ghana,Contraceptive,2504698,47,91.81243642,7.036760976,COVID_Lockdown,0.948415821,43.44950274,0.08381101,Land,83726.84029,14125.11131,3PL,2023,5,0.644
Zambia,LLIN,2329023,70,90.30379475,2.258795802,None,0.944721807,30.76045507,0.044645878,Ocean,82371.82814,20172.96686,RDC,2022,1,0.798
Kenya,HIV_ARV,2488710,61,83.74966233,7.611595803,None,0.72861467,48.41688829,0.032626183,Ocean,114541.9519,14404.68711,3PL,2024,1,0.605
Nigeria,Malaria_RDT,548512,55,83.9440302,6.616894992,Port_Closure,0.988091832,33.28288288,0.091403074,Ocean,68776.66787,8081.887001,3PL,2020,2,0.594
Mozambique,Maternal_Health,3550967,50,90.9567614,2.245664557,Conflict,0.816110397,46.45413518,0.160135487,Air,82830.0616,15939.10561,RDC,2024,5,0.707
Nigeria,HIV_ARV,817442,56,87.33673375,4.802136699,Conflict,0.747305124,28.90378094,0.058270481,Air,130782.163,21671.15635,Public_Depot,2021,4,0.691
Zambia,Contraceptive,525278,52,87.2670738,8.674051285,None,0.935509501,54.71515453,0.102504528,Ocean,131266.5827,10766.91411,COE,2020,1,0.557
Mozambique,Maternal_Health,1980440,55,82.48312297,0,Port_Closure,0.765461923,34.00116878,0.120601654,Ocean,114332.1471,14304.08464,Public_Depot,2023,3,0.725
Nigeria,Malaria_RDT,429593,74,85.38290571,5.903326421,Conflict,0.852590843,41.08081845,0.090094082,Land,74508.18697,14901.43603,COE,2020,4,0.624
Ghana,Malaria_RDT,544955,44,86.02130834,1.679302034,None,0.737124659,25.74519545,0.038338048,Air,63780.25109,13814.44882,RDC,2024,1,0.781
Ethiopia,LLIN,1570180,53,85.54404127,4.951437172,Conflict,0.83764726,39.80703865,0.184349136,Ocean,83761.18416,16190.83721,Public_Depot,2022,5,0.583
Zambia,Maternal_Health,4890349,62,89.67033956,6.373286711,COVID_Lockdown,0.861861033,26.19055027,0.113089847,Air,85853.55208,11379.30095,Public_Depot,2022,5,0.626
Nigeria,LLIN,1676528,50,89.8267692,11.03950692,None,0.829317948,39.473261,0.145826877,Land,83940.14562,15507.1111,COE,2022,1,0.485
Zambia,HIV_ARV,2964611,70,81.40521083,4.921106657,None,0.720151179,28.46160518,0.127208601,Ocean,101688.8672,17669.79832,COE,2021,1,0.594
Uganda,Maternal_Health,2837976,61,83.49892742,9.396576978,None,0.840632319,38.13577457,0.199609604,Ocean,95819.98945,12056.79422,COE,2021,1,0.459
Zambia,HIV_ARV,1358014,47,82.56313233,2.47850544,None,0.835993425,45.59105226,0.091262027,Ocean,94567.21875,16222.23758,COE,2022,1,0.688
Mozambique,LLIN,2297680,57,92.94262883,3.514939811,Port_Closure,0.77586988,23.53193912,0.084994475,Air,70997.67992,11485.87884,3PL,2023,2,0.751
Uganda,Maternal_Health,4712315,47,97.26745265,6.761175788,Flood,0.967264464,39.4776574,0.072027973,Air,49031.88458,7492.266519,RDC,2024,3,0.699
Malawi,LLIN,2871839,47,83.68189312,5.605283145,Port_Closure,0.821159776,44.89971508,0.072325692,Land,105839.2635,7480.991995,COE,2023,2,0.631
Mozambique,Maternal_Health,4991064,53,85.16452377,4.014743355,None,0.950593581,44.84886061,0.055154042,Ocean,86820.73309,14844.77568,Public_Depot,2022,1,0.697
Ethiopia,LLIN,348783,67,90.21157416,3.933456663,Flood,0.731802511,63.02058893,0.196126025,Air,97264.31122,5495.349517,Public_Depot,2024,3,0.63
Uganda,Malaria_RDT,3426910,62,82.4639446,8.999883668,Flood,0.792474412,31.06589872,0.174156407,Ocean,98101.67005,13370.86326,Public_Depot,2021,3,0.477
Malawi,LLIN,3652571,54,90.32454164,4.134673487,COVID_Lockdown,0.751135948,39.9662979,0.063334601,Ocean,24195.60733,9837.213996,COE,2020,5,0.729
Ghana,Malaria_RDT,1187613,62,85.89565368,1.937452038,None,0.818439128,60.97266149,0.061045809,Air,136645.335,4224.278218,RDC,2020,1,0.754
Zambia,LLIN,3929928,57,77.28130149,2.435373127,Flood,0.732374639,23.5209254,0.020706797,Land,68046.92769,15729.80678,3PL,2024,4,0.695
Nigeria,Maternal_Health,3905288,43,79.4978321,7.009703407,COVID_Lockdown,0.827900094,12.42944189,0.175406172,Ocean,126218.3371,7387.212546,COE,2023,5,0.502
Kenya,Maternal_Health,2165226,53,84.31072966,11.76956735,Port_Closure,0.802622516,46.42685994,0.07435321,Land,97739.6876,22234.5289,COE,2024,2,0.474
Zambia,Maternal_Health,1390683,54,92.11474277,3.42805195,None,0.764761364,52.51868274,0.114523078,Ocean,52642.87426,19548.75678,3PL,2023,1,0.722
Malawi,Contraceptive,3680400,62,81.53732701,11.44587658,None,0.886232029,14.67972664,0.180075546,Ocean,63770.84288,12734.1638,RDC,2023,1,0.413
Zambia,HIV_ARV,2904119,49,83.32949699,4.967477697,Conflict,0.975764332,36.16238995,0.08162013,Ocean,64326.31854,4961.760245,COE,2020,5,0.639
Ethiopia,Maternal_Health,2723705,45,87.05562113,4.16056331,None,0.760062907,27.78476045,0.161373609,Air,66051.70018,14183.35373,Public_Depot,2021,1,0.629
Ghana,Malaria_RDT,3647170,54,77.65617522,2.269168785,COVID_Lockdown,0.906419344,43.71610334,0.086057125,Ocean,31919.32688,20338.13497,Public_Depot,2022,5,0.656
Kenya,Maternal_Health,3355610,48,87.49276641,4.405958599,Conflict,0.915290458,39.59382888,0.140188188,Ocean,61046.14251,17246.67119,COE,2021,5,0.642
Uganda,Contraceptive,503222,51,78.28129957,2.73157808,None,0.84445495,55.7073536,0.086236881,Ocean,114021.4552,17500.18768,RDC,2022,1,0.65
Uganda,Malaria_RDT,2138618,54,88.83592105,2.490857528,Port_Closure,0.96032382,23.86173549,0.078551827,Air,117092.668,19174.05281,Public_Depot,2020,2,0.751
Uganda,Contraceptive,4882094,51,81.95610959,0.043849197,None,0.980253119,44.63240132,0.198141848,Ocean,64712.2643,7986.068138,Public_Depot,2022,1,0.656
Malawi,Malaria_RDT,2649327,64,81.2897543,10.29835005,None,0.805051471,47.45934706,0.122469968,Ocean,28813.96315,17345.84353,3PL,2023,1,0.468
Mozambique,LLIN,4450852,69,87.36398312,8.193157825,Flood,0.888799656,40.60411161,0.073478236,Land,103927.553,20764.07834,RDC,2024,3,0.588
Mozambique,HIV_ARV,4695287,63,89.96995255,5.814801103,Flood,0.892041659,15.91727177,0.051563895,Air,52637.85783,10521.0123,COE,2022,4,0.688
Nigeria,HIV_ARV,2643157,37,87.88129928,4.567952115,None,0.817054303,44.98647822,0.007953274,Ocean,54979.19457,11391.73835,3PL,2021,1,0.739
Kenya,Contraceptive,2847909,48,87.0382175,4.983259107,Conflict,0.791869412,31.23213404,0.141313268,Ocean,76514.98251,19212.10511,3PL,2020,5,0.623
Uganda,HIV_ARV,2999311,53,87.10901105,2.669273213,None,0.970785817,19.08068198,0.074431486,Air,73705.93396,18578.83995,3PL,2020,1,0.735
Mozambique,Contraceptive,267314,36,87.91160944,1.5984455,Port_Closure,0.929094649,44.43043275,0.164250833,Ocean,61307.3828,9519.931106,RDC,2024,2,0.696
Malawi,Contraceptive,2685122,46,88.24018098,7.15224234,Port_Closure,0.733194724,49.2064201,0.072773692,Air,64018.09684,7823.772482,RDC,2023,2,0.623
Nigeria,Contraceptive,3516032,53,84.02859475,4.213331915,None,0.734766381,32.6152039,0.074665838,Ocean,69941.80886,12543.05247,RDC,2023,1,0.668
Ghana,HIV_ARV,798692,50,89.27251474,5.977207139,COVID_Lockdown,0.967537403,50.00609975,0.155836201,Ocean,63580.36859,7106.914241,COE,2020,5,0.603
Nigeria,Contraceptive,2432962,55,82.00904887,0.012683109,Flood,0.723608832,50.12657426,0.097893331,Ocean,65467.39244,9564.140446,RDC,2023,3,0.739
Mozambique,HIV_ARV,3516689,41,91.45696632,4.053713594,Port_Closure,0.89964219,39.79054793,0.176978954,Land,75828.10134,10267.07157,3PL,2024,2,0.651
Ethiopia,Contraceptive,2126775,50,89.91221824,1.539920587,Port_Closure,0.765759892,47.15606422,0.118027151,Land,95600.71943,17494.51423,Public_Depot,2020,2,0.752
Malawi,Maternal_Health,1664694,56,96.90450502,6.452167257,None,0.710203749,51.71631722,0.048128963,Land,92471.58191,18578.40268,COE,2023,1,0.724
Ethiopia,Contraceptive,631904,55,88.56924226,7.985833558,None,0.717294888,46.30055769,0.113654371,Ocean,68734.88341,17512.30231,COE,2022,1,0.576
Uganda,Malaria_RDT,4515669,59,90.54549843,9.379098168,Flood,0.80832141,12.55618209,0.000800335,Land,75499.19999,9704.272786,COE,2022,3,0.622
Ethiopia,Contraceptive,3338210,58,78.19730856,3.113060801,COVID_Lockdown,0.722500651,10,0.062479475,Ocean,125330.4725,12657.41887,3PL,2023,5,0.657
Uganda,LLIN,3931143,50,90.70848371,1.616302724,Conflict,0.873025368,52.79274999,0.041590468,Air,114599.0131,11191.23094,RDC,2022,5,0.823
Uganda,Contraceptive,4961077,56,91.88228011,3.744219176,None,0.887703808,31.73898868,0.130837571,Ocean,101446.5426,13853.07626,3PL,2024,1,0.699
Mozambique,Malaria_RDT,3196779,47,93.52360647,2.902061234,Port_Closure,0.808305886,34.04850337,0.027207717,Air,31860.04486,16006.29402,Public_Depot,2021,2,0.822
Ethiopia,Malaria_RDT,1995537,52,86.60233176,6.293700128,None,0.915434642,62.67992789,0.058019489,Land,88211.5159,11094.23673,RDC,2024,1,0.645
Uganda,HIV_ARV,2091381,44,84.29053312,0.791653124,None,0.842112331,31.19584139,0.066261711,Ocean,64735.82964,8941.423644,Public_Depot,2024,1,0.766
Kenya,Maternal_Health,128116,65,80.55242612,0,Port_Closure,0.824766266,38.33842851,0.000658646,Ocean,56304.66064,19294.44933,COE,2023,2,0.805
Ghana,Contraceptive,434370,52,81.00982019,3.960655108,Port_Closure,0.818026546,40.14962125,0.009353314,Ocean,74209.34991,17294.53926,COE,2024,2,0.697
Nigeria,HIV_ARV,2072643,65,85.87196663,7.179518193,None,0.825020881,37.44452127,0.062225226,Ocean,116412.2519,14358.24607,3PL,2023,1,0.613
Nigeria,Maternal_Health,3424659,58,77.24281001,1.917629927,Flood,0.980687418,56.12897708,0.044471291,Ocean,111648.3307,8745.470986,RDC,2020,4,0.691
Mozambique,Contraceptive,3502629,46,82.15890696,7.547339887,Flood,0.897608047,35.50476132,0.023381348,Land,66414.57522,16466.26714,COE,2023,3,0.601
Ethiopia,LLIN,569385,57,86.44761025,6.096013202,None,0.791410856,48.63220773,0.030832331,Ocean,87538.60969,12322.21601,3PL,2023,1,0.668
Ethiopia,Contraceptive,3578880,63,86.33601726,9.64038676,Conflict,0.912819362,40.84312704,0.167107392,Air,72353.199,4117.243606,Public_Depot,2020,5,0.488
Uganda,Malaria_RDT,1622138,54,81.15303123,2.593236001,None,0.795777543,51.60318811,0.136663915,Ocean,77798.00447,10894.83412,3PL,2021,1,0.64
Malawi,Malaria_RDT,2067337,55,79.83068345,0.1805844,Port_Closure,0.736457323,23.53660873,0.096823506,Ocean,114926.6768,14833.67278,RDC,2020,3,0.717
Zambia,LLIN,2373724,49,80.57743772,6.795625281,Conflict,0.837854504,12.95724809,0.181774955,Ocean,83105.35008,12135.39308,RDC,2023,5,0.51
Uganda,HIV_ARV,2278531,55,84.89573921,5.839623614,Port_Closure,0.917796919,40.35698784,0.005910558,Ocean,32284.40631,15037.57293,RDC,2022,2,0.68
Ghana,Maternal_Health,1679753,57,96.64898572,5.607494022,COVID_Lockdown,0.809521374,29.8305962,0.068986987,Air,89160.68875,14866.07141,COE,2023,5,0.732
Kenya,Contraceptive,276256,49,91.30169543,1.856516887,None,0.952060501,57.57855898,0.164676744,Ocean,139491.0644,8626.727432,3PL,2020,1,0.715
Nigeria,Malaria_RDT,470539,44,87.07097202,7.325451822,Port_Closure,0.812216284,39.00321295,0.125657799,Air,64000.03781,15736.2156,Public_Depot,2023,2,0.575
Uganda,HIV_ARV,3423307,67,88.76945383,3.099722579,Port_Closure,0.801453317,42.63729196,0.196337487,Ocean,131456.2772,16101.01623,RDC,2020,2,0.64
Zambia,LLIN,600242,61,91.07932437,5.606181436,Flood,0.989490735,36.31162043,0.188902985,Land,103523.9446,12877.96216,3PL,2024,4,0.601
Zambia,Malaria_RDT,3547831,49,89.37809325,3.621295665,Conflict,0.839916887,32.18391281,0.033988498,Land,120287.8103,13059.38228,COE,2021,5,0.759
Uganda,LLIN,2898439,57,84.45895013,6.063144771,Flood,0.933514151,40.69008087,0.194397399,Ocean,111263.2616,13040.28752,Public_Depot,2021,3,0.543
Mozambique,Contraceptive,4770553,40,81.77205897,1.414608646,Conflict,0.933446536,52.17670529,0.189106957,Ocean,90333.84188,19050.91988,Public_Depot,2020,5,0.632
Nigeria,Maternal_Health,2572919,35,85.37362915,6.499034922,None,0.968647108,36.24895761,0.074722189,Ocean,66602.66566,14530.3285,Public_Depot,2021,1,0.619
Mozambique,Malaria_RDT,2071835,65,91.02120833,6.972767779,None,0.724619566,35.40609233,0.196576058,Air,90270.22996,13499.86476,COE,2022,1,0.561
Kenya,Malaria_RDT,849687,57,84.64804412,5.347934475,Flood,0.77865388,49.65780214,0.00716883,Ocean,91995.45853,14880.65196,RDC,2022,4,0.691
Zambia,Contraceptive,3899091,54,80.47662185,9.931690176,Port_Closure,0.922646947,19.78403982,0.132150111,Air,114146.7884,14795.68894,COE,2021,2,0.467
Zambia,HIV_ARV,3581674,57,77.38276004,5.621480962,COVID_Lockdown,0.863154433,54.261668,0.053229561,Ocean,17469.69232,12604.58144,Public_Depot,2020,5,0.595
